Iter,Loss,L2
1.330000000000000000e+03,8.826854173094034195e-05,2.509057521820068359e-01,2.745275497436523438e+00
1.331000000000000000e+03,8.824071846902370453e-05,2.463817596435546875e-01,2.729644060134887695e+00
1.332000000000000000e+03,8.822293602861464024e-05,2.331495285034179688e-01,2.723865509033203125e+00
1.333000000000000000e+03,8.819891081657260656e-05,2.681791782379150391e-01,2.715044260025024414e+00
1.334000000000000000e+03,8.815909677650779486e-05,2.694368362426757812e-01,2.696728467941284180e+00
1.335000000000000000e+03,8.809424616629257798e-05,2.652347087860107422e-01,2.673519134521484375e+00
1.336000000000000000e+03,8.805068500805646181e-05,2.645850181579589844e-01,2.649578571319580078e+00
1.337000000000000000e+03,8.799215720500797033e-05,2.577722072601318359e-01,2.650456428527832031e+00
1.338000000000000000e+03,8.794866880634799600e-05,2.569377422332763672e-01,2.654230833053588867e+00
1.339000000000000000e+03,8.789515413809567690e-05,2.594232559204101562e-01,2.658933877944946289e+00
1.340000000000000000e+03,8.782515214988961816e-05,2.713739871978759766e-01,2.656234741210937500e+00
1.341000000000000000e+03,8.776338654570281506e-05,2.699553966522216797e-01,2.640230655670166016e+00
1.342000000000000000e+03,8.766801329329609871e-05,3.065645694732666016e-01,2.580148458480834961e+00
1.343000000000000000e+03,8.756826719036325812e-05,3.122746944427490234e-01,2.575547695159912109e+00
1.344000000000000000e+03,8.739226905163377523e-05,3.159284591674804688e-01,2.552952766418457031e+00
1.345000000000000000e+03,8.728087414056062698e-05,3.152251243591308594e-01,2.528851270675659180e+00
1.346000000000000000e+03,8.713453280506655574e-05,3.241360187530517578e-01,2.496681690216064453e+00
1.347000000000000000e+03,8.699325553607195616e-05,3.217995166778564453e-01,2.509884595870971680e+00
1.348000000000000000e+03,8.689520473126322031e-05,3.278136253356933594e-01,2.534425020217895508e+00
1.349000000000000000e+03,8.681243343744426966e-05,3.185570240020751953e-01,2.568606138229370117e+00
1.350000000000000000e+03,8.674072887515649199e-05,3.119826316833496094e-01,2.566543340682983398e+00
1.351000000000000000e+03,8.665396308060735464e-05,2.926468849182128906e-01,2.533152341842651367e+00
1.352000000000000000e+03,8.656566933495923877e-05,2.762019634246826172e-01,2.472397327423095703e+00
1.353000000000000000e+03,8.665850327815860510e-05,2.378165721893310547e-01,2.375310659408569336e+00
1.354000000000000000e+03,8.649092342238873243e-05,2.608120441436767578e-01,2.433461666107177734e+00
1.355000000000000000e+03,8.854328189045190811e-05,9.427070617675781250e-02,1.921835303306579590e+00
1.356000000000000000e+03,8.635732228867709637e-05,2.271115779876708984e-01,2.329718828201293945e+00
1.357000000000000000e+03,8.623710891697555780e-05,2.236843109130859375e-01,2.292151212692260742e+00
1.358000000000000000e+03,8.619156142231076956e-05,2.233028411865234375e-01,2.309333086013793945e+00
1.359000000000000000e+03,8.608683856436982751e-05,2.305746078491210938e-01,2.308345556259155273e+00
1.360000000000000000e+03,8.602505840826779604e-05,2.350628376007080078e-01,2.314350843429565430e+00
1.361000000000000000e+03,8.591803634772077203e-05,2.506911754608154297e-01,2.321131467819213867e+00
1.362000000000000000e+03,8.580271969549357891e-05,2.576947212219238281e-01,2.350945711135864258e+00
1.363000000000000000e+03,8.564838208258152008e-05,2.824962139129638672e-01,2.305076122283935547e+00
1.364000000000000000e+03,8.566972246626392007e-05,2.720236778259277344e-01,2.374769449234008789e+00
1.365000000000000000e+03,8.555173553759232163e-05,2.775013446807861328e-01,2.338306188583374023e+00
1.366000000000000000e+03,8.537259418517351151e-05,2.792954444885253906e-01,2.308257818222045898e+00
1.367000000000000000e+03,8.510313637088984251e-05,2.919077873229980469e-01,2.237247943878173828e+00
1.368000000000000000e+03,8.498031820636242628e-05,3.058016300201416016e-01,2.210871458053588867e+00
1.369000000000000000e+03,8.482999692205339670e-05,3.115653991699218750e-01,2.174481391906738281e+00
1.370000000000000000e+03,8.474575588479638100e-05,3.282129764556884766e-01,2.157233476638793945e+00
1.371000000000000000e+03,8.468449959764257073e-05,3.248453140258789062e-01,2.174817800521850586e+00
1.372000000000000000e+03,8.461971447104588151e-05,3.170371055603027344e-01,2.184802293777465820e+00
1.373000000000000000e+03,8.457436342723667622e-05,3.148257732391357422e-01,2.208881855010986328e+00
1.374000000000000000e+03,8.465386781608685851e-05,2.650678157806396484e-01,2.221740961074829102e+00
1.375000000000000000e+03,8.455180795863270760e-05,2.986490726470947266e-01,2.213065862655639648e+00
1.376000000000000000e+03,8.449799497611820698e-05,3.090202808380126953e-01,2.238857030868530273e+00
1.377000000000000000e+03,8.446577703580260277e-05,3.123462200164794922e-01,2.249580144882202148e+00
1.378000000000000000e+03,8.442087710136547685e-05,3.156125545501708984e-01,2.246990680694580078e+00
1.379000000000000000e+03,8.444146806141361594e-05,3.029823303222656250e-01,2.271326541900634766e+00
1.380000000000000000e+03,8.440688543487340212e-05,3.106713294982910156e-01,2.256507158279418945e+00
1.381000000000000000e+03,8.435575728071853518e-05,3.103971481323242188e-01,2.238366842269897461e+00
1.382000000000000000e+03,8.427809370914474130e-05,3.187298774719238281e-01,2.189432382583618164e+00
1.383000000000000000e+03,8.422193059232085943e-05,3.180384635925292969e-01,2.154066324234008789e+00
1.384000000000000000e+03,8.419559162575751543e-05,3.226757049560546875e-01,2.117932319641113281e+00
1.385000000000000000e+03,8.418073412030935287e-05,3.273189067840576172e-01,2.112029314041137695e+00
1.386000000000000000e+03,8.417345816269516945e-05,3.309309482574462891e-01,2.109257221221923828e+00
1.387000000000000000e+03,8.416509081143885851e-05,3.346920013427734375e-01,2.108774423599243164e+00
1.388000000000000000e+03,8.415628690272569656e-05,3.390491008758544922e-01,2.105417013168334961e+00
1.389000000000000000e+03,8.415951742790639400e-05,3.359556198120117188e-01,2.090224742889404297e+00
1.390000000000000000e+03,8.414817420998588204e-05,3.376364707946777344e-01,2.098497390747070312e+00
1.391000000000000000e+03,8.413117029704153538e-05,3.627419471740722656e-01,2.085894346237182617e+00
1.392000000000000000e+03,8.410176087636500597e-05,3.486514091491699219e-01,2.084965467453002930e+00
1.393000000000000000e+03,8.406012784689664841e-05,3.324091434478759766e-01,2.088322877883911133e+00
1.394000000000000000e+03,8.401006925851106644e-05,3.235876560211181641e-01,2.081315517425537109e+00
1.395000000000000000e+03,8.396946941502392292e-05,3.212571144104003906e-01,2.084775209426879883e+00
1.396000000000000000e+03,8.393535244977101684e-05,3.279805183410644531e-01,2.072940111160278320e+00
1.397000000000000000e+03,8.398790669161826372e-05,3.170728683471679688e-01,2.103273868560791016e+00
1.398000000000000000e+03,8.391906158067286015e-05,3.244340419769287109e-01,2.082822322845458984e+00
1.399000000000000000e+03,8.389404683839529753e-05,3.256618976593017578e-01,2.092609167098999023e+00
1.400000000000000000e+03,8.385391265619546175e-05,3.291904926300048828e-01,2.093486785888671875e+00
1.401000000000000000e+03,8.383754175156354904e-05,3.235101699829101562e-01,2.103610277175903320e+00
1.402000000000000000e+03,8.380874351132661104e-05,3.144204616546630859e-01,2.102930068969726562e+00
1.403000000000000000e+03,8.377259655389934778e-05,3.072023391723632812e-01,2.106916427612304688e+00
1.404000000000000000e+03,8.465587598038837314e-05,2.506911754608154297e-01,1.990724205970764160e+00
1.405000000000000000e+03,8.376598998438566923e-05,3.022730350494384766e-01,2.096793174743652344e+00
1.406000000000000000e+03,8.371863805223256350e-05,2.826094627380371094e-01,2.091592311859130859e+00
1.407000000000000000e+03,8.368097769562155008e-05,2.810537815093994141e-01,2.118217468261718750e+00
1.408000000000000000e+03,8.365776739083230495e-05,2.865374088287353516e-01,2.113836050033569336e+00
1.409000000000000000e+03,8.362688822671771049e-05,2.771258354187011719e-01,2.127126693725585938e+00
1.410000000000000000e+03,8.359961793757975101e-05,2.682805061340332031e-01,2.148265838623046875e+00
1.411000000000000000e+03,8.356284524779766798e-05,2.582013607025146484e-01,2.171899318695068359e+00
1.412000000000000000e+03,8.352345321327447891e-05,2.538144588470458984e-01,2.188357114791870117e+00
1.413000000000000000e+03,8.348314440809190273e-05,2.461194992065429688e-01,2.177260875701904297e+00
1.414000000000000000e+03,8.343806257471442223e-05,2.523422241210937500e-01,2.149677753448486328e+00
1.415000000000000000e+03,8.338426414411514997e-05,2.537786960601806641e-01,2.127375364303588867e+00
1.416000000000000000e+03,8.333895675605162978e-05,2.613008022308349609e-01,2.086428403854370117e+00
1.417000000000000000e+03,8.330218406626954675e-05,2.579331398010253906e-01,2.076151371002197266e+00
1.418000000000000000e+03,8.326258102897554636e-05,2.522349357604980469e-01,2.083605051040649414e+00
1.419000000000000000e+03,8.321246423292905092e-05,2.514302730560302734e-01,2.053966283798217773e+00
1.420000000000000000e+03,8.315630111610516906e-05,2.613663673400878906e-01,2.036052703857421875e+00
1.421000000000000000e+03,8.310763223562389612e-05,2.615571022033691406e-01,2.018790245056152344e+00
1.422000000000000000e+03,8.308080577990040183e-05,2.702891826629638672e-01,2.000496625900268555e+00
1.423000000000000000e+03,8.306311065098270774e-05,2.691149711608886719e-01,1.994271755218505859e+00
1.424000000000000000e+03,8.304806397063657641e-05,2.684533596038818359e-01,1.999816298484802246e+00
1.425000000000000000e+03,8.302672358695417643e-05,2.700626850128173828e-01,1.999962568283081055e+00
1.426000000000000000e+03,8.299625187646597624e-05,2.774536609649658203e-01,2.009647130966186523e+00
1.427000000000000000e+03,8.295360021293163300e-05,2.859830856323242188e-01,1.996751546859741211e+00
1.428000000000000000e+03,8.291587437270209193e-05,2.927601337432861328e-01,1.986584305763244629e+00
1.429000000000000000e+03,8.287566015496850014e-05,2.971589565277099609e-01,1.982158780097961426e+00
1.430000000000000000e+03,8.284859359264373779e-05,2.971410751342773438e-01,1.975209951400756836e+00
1.431000000000000000e+03,8.280981273856014013e-05,2.907633781433105469e-01,1.966703176498413086e+00
1.432000000000000000e+03,8.276687003672122955e-05,2.791166305541992188e-01,1.967873454093933105e+00
1.433000000000000000e+03,8.273823914350941777e-05,2.740085124969482422e-01,1.965437650680541992e+00
1.434000000000000000e+03,8.271536353277042508e-05,2.827823162078857422e-01,1.970784783363342285e+00
1.435000000000000000e+03,8.268965029856190085e-05,2.863109111785888672e-01,1.969614267349243164e+00
1.436000000000000000e+03,8.265172800747677684e-05,2.958476543426513672e-01,1.962519288063049316e+00
1.437000000000000000e+03,8.260778849944472313e-05,3.113031387329101562e-01,1.956491947174072266e+00
1.438000000000000000e+03,8.257765875896438956e-05,3.246009349822998047e-01,1.943749904632568359e+00
1.439000000000000000e+03,8.254183921962976456e-05,3.248631954193115234e-01,1.928206324577331543e+00
1.440000000000000000e+03,8.250740938819944859e-05,3.225803375244140625e-01,1.917753934860229492e+00
1.441000000000000000e+03,8.247048390330746770e-05,3.176152706146240234e-01,1.890638709068298340e+00
1.442000000000000000e+03,8.240583701990544796e-05,3.135144710540771484e-01,1.857752323150634766e+00
1.443000000000000000e+03,8.232979598687961698e-05,3.023028373718261719e-01,1.819826126098632812e+00
1.444000000000000000e+03,8.225631609093397856e-05,2.983093261718750000e-01,1.789726734161376953e+00
1.445000000000000000e+03,8.218243601731956005e-05,2.908825874328613281e-01,1.752700090408325195e+00
1.446000000000000000e+03,8.213729597628116608e-05,2.847194671630859375e-01,1.709280729293823242e+00
1.447000000000000000e+03,8.207545033656060696e-05,2.930581569671630859e-01,1.733104348182678223e+00
1.448000000000000000e+03,8.203028846764937043e-05,2.963066101074218750e-01,1.694490551948547363e+00
1.449000000000000000e+03,8.199596777558326721e-05,2.906858921051025391e-01,1.695507407188415527e+00
1.450000000000000000e+03,8.196265844162553549e-05,2.877235412597656250e-01,1.681931495666503906e+00
1.451000000000000000e+03,8.194244583137333393e-05,2.798616886138916016e-01,1.684499025344848633e+00
1.452000000000000000e+03,8.191825327230617404e-05,2.644717693328857422e-01,1.691974282264709473e+00
1.453000000000000000e+03,8.190248627215623856e-05,2.528250217437744141e-01,1.700217962265014648e+00
1.454000000000000000e+03,8.188992069335654378e-05,2.472519874572753906e-01,1.718745708465576172e+00
1.455000000000000000e+03,8.187335333786904812e-05,2.410352230072021484e-01,1.721993446350097656e+00
1.456000000000000000e+03,8.185424667317420244e-05,2.407312393188476562e-01,1.717239022254943848e+00
1.457000000000000000e+03,8.182892634067684412e-05,2.394676208496093750e-01,1.706376910209655762e+00
1.458000000000000000e+03,8.182601595763117075e-05,2.206385135650634766e-01,1.721847295761108398e+00
1.459000000000000000e+03,8.207464270526543260e-05,2.469003200531005859e-01,1.571012973785400391e+00
1.460000000000000000e+03,8.180423174053430557e-05,2.265632152557373047e-01,1.687805175781250000e+00
1.461000000000000000e+03,8.177652489393949509e-05,2.462387084960937500e-01,1.671076536178588867e+00
1.462000000000000000e+03,8.175648690667003393e-05,2.499282360076904297e-01,1.652512192726135254e+00
1.463000000000000000e+03,8.172715024556964636e-05,2.486944198608398438e-01,1.637678265571594238e+00
1.464000000000000000e+03,8.169033390004187822e-05,2.421677112579345703e-01,1.621242284774780273e+00
1.465000000000000000e+03,8.163844177033752203e-05,2.320587635040283203e-01,1.629880785942077637e+00
1.466000000000000000e+03,8.159245771821588278e-05,2.207875251770019531e-01,1.639470219612121582e+00
1.467000000000000000e+03,8.155565592460334301e-05,2.137422561645507812e-01,1.686883568763732910e+00
1.468000000000000000e+03,8.152848749887198210e-05,2.059936523437500000e-01,1.706618309020996094e+00
1.469000000000000000e+03,8.149837231030687690e-05,2.039074897766113281e-01,1.720201373100280762e+00
1.470000000000000000e+03,8.144033199641853571e-05,1.970887184143066406e-01,1.735086560249328613e+00
1.471000000000000000e+03,8.138083649100735784e-05,1.901268959045410156e-01,1.736344814300537109e+00
1.472000000000000000e+03,8.132972288876771927e-05,1.698791980743408203e-01,1.714722871780395508e+00
1.473000000000000000e+03,8.178626012522727251e-05,2.278625965118408203e-01,1.754207015037536621e+00
1.474000000000000000e+03,8.130060450639575720e-05,1.816213130950927734e-01,1.722724914550781250e+00
1.475000000000000000e+03,8.125065505737438798e-05,1.784324645996093750e-01,1.720047712326049805e+00
1.476000000000000000e+03,8.116185199469327927e-05,1.653790473937988281e-01,1.707686066627502441e+00
1.477000000000000000e+03,8.111414354061707854e-05,1.821458339691162109e-01,1.721028089523315430e+00
1.478000000000000000e+03,8.107162284431979060e-05,1.866340637207031250e-01,1.761821508407592773e+00
1.479000000000000000e+03,8.104489825200289488e-05,1.823723316192626953e-01,1.773275971412658691e+00
1.480000000000000000e+03,8.102015999611467123e-05,1.756250858306884766e-01,1.777357578277587891e+00
1.481000000000000000e+03,8.098631951725110412e-05,1.708328723907470703e-01,1.787978410720825195e+00
1.482000000000000000e+03,8.093056385405361652e-05,1.727521419525146484e-01,1.802249193191528320e+00
1.483000000000000000e+03,8.089379844022914767e-05,1.732289791107177734e-01,1.831529498100280762e+00
1.484000000000000000e+03,8.086032175924628973e-05,1.765012741088867188e-01,1.839202404022216797e+00
1.485000000000000000e+03,8.083011925918981433e-05,1.753509044647216797e-01,1.845705151557922363e+00
1.486000000000000000e+03,8.079931285465136170e-05,1.695334911346435547e-01,1.835267305374145508e+00
1.487000000000000000e+03,8.077346137724816799e-05,1.610100269317626953e-01,1.807493686676025391e+00
1.488000000000000000e+03,8.072490163613110781e-05,1.511275768280029297e-01,1.767109870910644531e+00
